,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX
11011,22.022,3091.279683987746,0.5330280199171397,-0.10205229567345514,3091.279683987746,-0.31754015779529743
11012,22.024,3091.335902137332,0.6210725007981056,-0.06897555741517203,3091.335902137332,-0.3450240291066388
11013,22.026,3091.379457732191,0.2242851478034746,0.16320904391361288,3091.379457732191,-0.030538051944930866
11014,22.028,3091.3760950649053,0.8676714054197402,-0.7079438849206816,3091.3760950649053,-0.787807645170211
11015,22.03,3091.320093276445,-0.39491859214915287,0.12594799972769768,3091.320093276445,0.2604332959384253
11016,22.032,3091.297706480378,0.8302620416719324,-0.1681808709007735,3091.297706480378,-0.49922145628635295
11017,22.034,3091.3201510176946,0.5715333605849501,0.3169857106813733,3091.3201510176946,-0.12727382495178838
11018,22.036,3091.325706034266,0.8557618077673286,-0.4713512217936101,3091.325706034266,-0.6635565147804694
11019,22.038,3091.3530997126627,0.2758329416289936,0.20390699961662997,3091.3530997126627,-0.0359629710061818
11020,22.04,3091.3555887467005,0.3994988578077495,0.1420623354739883,3091.3555887467005,-0.12871826116688062
11021,22.042,3091.305850535939,0.8884957864239401,-0.10940013253536678,3091.305850535939,-0.4989479594796534
11022,22.044,3091.3372290672874,0.28931411336434487,-0.6622889718575321,3091.3372290672874,-0.4758015426109385
11023,22.046,3091.296129625526,0.735896298096822,0.7044412339999288,3091.296129625526,-0.015727532048446624
11024,22.048,3091.3217959833146,-0.07455841931838171,0.02696608638004174,3091.3217959833146,0.05076225284921172
11025,22.05,3091.325126847603,0.36844599629115127,-0.20905331349495987,3091.325126847603,-0.2887496548930556
11026,22.052,3091.32129228896,0.2615489094330445,0.6783388132646401,3091.32129228896,0.2083949519157978
11027,22.054,3091.3554553617473,0.39387227839066885,0.2647803356117191,3091.3554553617473,-0.06454597138947488
11028,22.056,3091.2846937583427,0.9613432852418963,0.3468494711595636,3091.2846937583427,-0.3072469070411663
11029,22.058,3091.2870375393522,0.8042140139418198,-0.3095296599309937,3091.2870375393522,-0.5568718369364067
11030,22.06,3091.2887602326864,0.8686225997456245,-0.44036619183326337,3091.2887602326864,-0.6544943957894439
11031,22.062,3091.3276838163583,0.46997137573275855,0.21055742251287496,3091.3276838163583,-0.1297069766099418
11032,22.064,3091.305800067938,-0.21038771245131102,-0.360539595249745,3091.305800067938,-0.07507594139921699
11033,22.066,3091.3093389711216,0.6070433406027479,-0.4041755473528684,3091.3093389711216,-0.5056094439778082
11034,22.068,3091.2812522815043,0.22632958730231292,0.03877392201497674,3091.2812522815043,-0.0937778326436681
11035,22.07,3091.305928245796,0.8858656603556916,-0.15216578457881844,3091.305928245796,-0.519015722467255
11036,22.072,3091.368761007664,0.4201033331737234,0.3423910731837044,3091.368761007664,-0.03885612999500951
11037,22.074,3091.3746003345304,1.162057580865687,-0.35002822745355383,3091.3746003345304,-0.7560429041596204
11038,22.076,3091.343019086669,0.5111800532899861,-0.0325364336412292,3091.343019086669,-0.2718582434656076
11039,22.078,3091.379739787603,0.855725748706154,-0.4676400403619398,3091.379739787603,-0.6616828945340469
11040,22.08,3091.3172290131843,0.03913552739680661,-0.019634364209613342,3091.3172290131843,-0.029384945803209977
11041,22.082,3091.273784592006,0.6927887831589941,-0.16364705759172601,3091.273784592006,-0.42821792037536005
11042,22.084,3091.3369714812025,0.8717285961515201,-0.13415823938326255,3091.3369714812025,-0.5029434177673913
11043,22.086,3091.3317833502942,-0.058008129762429125,0.5202785911449119,3091.3317833502942,0.2891433604536705
11044,22.088,3091.3420008159915,1.1797390868787074,-0.21794485242470812,3091.3420008159915,-0.6988419696517078
11045,22.09,3091.2944700992684,0.6262975133975375,-0.1449919010090258,3091.2944700992684,-0.38564470720328164
11046,22.092,3091.25765621883,0.14314597713783414,0.14903700872969175,3091.25765621883,0.0029455157959288047
11047,22.094,3091.2452859126065,0.07636049821814307,-0.1271341192817458,3091.2452859126065,-0.10174730874994445
11048,22.096,3091.263789919918,0.39288447865419,0.21531410236080442,3091.263789919918,-0.0887851881466928
11049,22.098,3091.315879632982,0.7179582810349812,0.34961387000024674,3091.315879632982,-0.1841722055173672
11050,22.1,3091.2321714548016,0.33118032243863205,0.17192680741759667,3091.2321714548016,-0.07962675751051769
11051,22.102,3091.308982646136,0.0644503542163319,0.4588321697641074,3091.308982646136,0.19719090777388776
11052,22.104,3091.355000967512,-0.06483886328304635,0.034986080185649845,3091.355000967512,0.049912471734348096
11053,22.106,3091.274867265796,-0.040727644217647886,0.36717408132086127,3091.274867265796,0.2039508627692546
11054,22.108,3091.3304639675157,0.12228225897598091,0.5473774191833556,3091.3304639675157,0.21254758010368735
11055,22.11,3091.2836100434993,-0.07415466710308384,0.34976398920121843,3091.2836100434993,0.21195932815215113
11056,22.112,3091.2999497343867,0.5447179851060149,-0.24731183218214384,3091.2999497343867,-0.39601490864407934
11057,22.114,3091.302021517447,0.4030779928042333,-0.16760849698046287,3091.302021517447,-0.2853432448923481
